Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Id,Venue,Venue Latitude,Venue Longitude,Venue Category
Church and Wellesley,43.6658599,-79.38315990000001,4ad88725f964a5200d1221e3,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
Church and Wellesley,43.6658599,-79.38315990000001,4af5d1a7f964a52046fd21e3,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
Church and Wellesley,43.6658599,-79.38315990000001,4b3d1e49f964a5205c8e25e3,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
Church and Wellesley,43.6658599,-79.38315990000001,4b6b189cf964a52089f22be3,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,Arts & Crafts Store
Church and Wellesley,43.6658599,-79.38315990000001,4bedf8b5e24d20a17b567214,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,54121f6a498e0aefc0da0ac9,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
Church and Wellesley,43.6658599,-79.38315990000001,4bb942a7cf2fc9b6596ca002,The Keg Steakhouse + Bar,43.66675618397813,-79.37830241801962,Steakhouse
Church and Wellesley,43.6658599,-79.38315990000001,4ab17387f964a520866920e3,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
Church and Wellesley,43.6658599,-79.38315990000001,5446f60b498e4a38ccda6bc8,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
Church and Wellesley,43.6658599,-79.38315990000001,4d927b8352ed224b27d008ac,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
Church and Wellesley,43.6658599,-79.38315990000001,4bdcc9cf462b2d7f1f65113c,Wish,43.66875926600152,-79.38569365317709,Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,58a0962975e13747e99b1fa9,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
Church and Wellesley,43.6658599,-79.38315990000001,4ad8d773f964a5203e1521e3,Central YMCA,43.663083310067655,-79.38502493214878,Distribution Center
Church and Wellesley,43.6658599,-79.38315990000001,52d4578e498e5273f7099477,Bikram Yoga Yonge,43.66820532149228,-79.38578009605408,Yoga Studio
Church and Wellesley,43.6658599,-79.38315990000001,4c193c77838020a1e768e561,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4ad887d2f964a520111221e3,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
Church and Wellesley,43.6658599,-79.38315990000001,4aff5ce4f964a520c53722e3,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
Church and Wellesley,43.6658599,-79.38315990000001,52423fb211d22dbd0eea431b,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
Church and Wellesley,43.6658599,-79.38315990000001,569e7814498e1a7f3e01bfe4,Rooster Coffee House,43.66965378571954,-79.379870566686,Coffee Shop
Church and Wellesley,43.6658599,-79.38315990000001,4aeb5989f964a5203ec121e3,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
Church and Wellesley,43.6658599,-79.38315990000001,4ae09a2af964a520d58021e3,O. Noir,43.66914465420568,-79.38250465821741,Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4e52a293483bf6d4ed3a4665,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4ad4c062f964a520e9f720e3,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
Church and Wellesley,43.6658599,-79.38315990000001,4ae787b9f964a52020ac21e3,Tokyo Kitchen,43.66878262373862,-79.38515305215851,Japanese Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,5ae108be4420d8002c844255,The Anndore House,43.66880060698211,-79.38541264736057,Hotel
Church and Wellesley,43.6658599,-79.38315990000001,548284f9498e36974b739c90,NC Salon +,43.66940593538455,-79.38674752555433,Health & Beauty Service
Church and Wellesley,43.6658599,-79.38315990000001,4ecd63d96da162f1bb0f11c4,Sushi Box,43.66295954544153,-79.38657996066198,Sushi Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,5b91cb759e3b65002ca69153,Tika Tea House,43.668797,-79.38601,Bubble Tea Shop
Church and Wellesley,43.6658599,-79.38315990000001,527beeb211d295bc9cbfb692,Ritz Caribbean Food,43.66954527049821,-79.38650615702159,Caribbean Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4b23bce0f964a520ce5824e3,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
Church and Wellesley,43.6658599,-79.38315990000001,4bf46b5c94af2d7f86953a72,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,59c54d4f2d2fd97564d4cfc8,Onnki Donburi,43.669757426551236,-79.3845741987884,Japanese Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,51644249e4b0adc5d22d0257,The Salad House,43.669508018475916,-79.38606068373156,Mediterranean Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,5a8205e33e67416e2bd13fb9,Naan & Kabob,43.66900468266943,-79.38621916870052,Afghan Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,5acd155ea879216dfece538d,Constantine,43.668772727073986,-79.38528710685651,Mediterranean Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,5a1f102a646e38375b20d8fd,Rolltation,43.669388,-79.386566,Sushi Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,58a5b19bbbec660f5161aadd,H Mart,43.66933159547631,-79.38625713488061,Grocery Store
Church and Wellesley,43.6658599,-79.38315990000001,4c531b60a724e21e029e3af4,Kokoni Izakaya,43.664181433817156,-79.38025833040214,Japanese Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4ed6319130f813e77a9f8a3b,Joe Fresh,43.661956,-79.38016,Clothing Store
Church and Wellesley,43.6658599,-79.38315990000001,4af52ccdf964a52088f821e3,Town Inn Suites,43.66905597213064,-79.38257311903673,Hotel
Church and Wellesley,43.6658599,-79.38315990000001,4af0b965f964a52094de21e3,Asahi Sushi,43.66987385309732,-79.38294265075162,Sushi Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4e716b1ad22dbd62613d2ab9,Church Street Garage,43.664710240695925,-79.3803316033599,Gay Bar
Church and Wellesley,43.6658599,-79.38315990000001,4ae8ee4bf964a52078b321e3,Bishop and Belcher,43.67009573008565,-79.38235405899651,Pub
Church and Wellesley,43.6658599,-79.38315990000001,590d735f6eda0206a58dbfd5,A&W,43.66641495866356,-79.37823495735253,Fast Food Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,59f34bbca6031c3248ee7dfc,The Drink,43.66416675815651,-79.3801489917456,Coffee Shop
Church and Wellesley,43.6658599,-79.38315990000001,4cccd8b3566aa093f46924fd,Flash,43.66431873076484,-79.38019013536531,Strip Club
Church and Wellesley,43.6658599,-79.38315990000001,4bdc45fe2a3a0f47c31ab2b6,Alexander Wood Statue,43.66370219409484,-79.38030123823394,Sculpture Garden
Church and Wellesley,43.6658599,-79.38315990000001,4b3be588f964a520db7d25e3,Noah's Natural Foods,43.66853209575393,-79.38588463120627,Food & Drink Shop
Church and Wellesley,43.6658599,-79.38315990000001,4b44bfaef964a5200cfb25e3,Croissant Tree,43.66957516951418,-79.3823307429487,Coffee Shop
Church and Wellesley,43.6658599,-79.38315990000001,4c506296dcb5d13a5b75ea08,The Shoe Room,43.66426966941687,-79.37803256855379,Shoe Store
"Regent Park, Harbourfront",43.6542599,-79.3606359,54ea41ad498e9a11e9e13308,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
"Regent Park, Harbourfront",43.6542599,-79.3606359,53b8466a498e83df908c3f21,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
"Regent Park, Harbourfront",43.6542599,-79.3606359,574c229e498ebb5c6b257902,Cooper Koo Family YMCA,43.65324910177244,-79.35800826343677,Distribution Center
"Regent Park, Harbourfront",43.6542599,-79.3606359,50760559e4b0e8c7babe2497,Body Blitz Spa East,43.65473505045365,-79.35987433132891,Spa
"Regent Park, Harbourfront",43.6542599,-79.3606359,566e1294498e3f6629006bc3,Dominion Pub and Kitchen,43.65691857501867,-79.35896684476664,Pub
"Regent Park, Harbourfront",43.6542599,-79.3606359,51ccc048498ec7792efc955e,Corktown Common,43.655617799749734,-79.3562113397429,Park
"Regent Park, Harbourfront",43.6542599,-79.3606359,5612b1cc498e3dd742af0dc8,Impact Kitchen,43.65636850543279,-79.35697968750694,Restaurant
"Regent Park, Harbourfront",43.6542599,-79.3606359,4ae5b91ff964a520a6a121e3,Morning Glory Cafe,43.653946942635294,-79.36114884214422,Breakfast Spot
"Regent Park, Harbourfront",43.6542599,-79.3606359,4e8b7fa1cc2112f67517660a,The Extension Room,43.65331304337331,-79.35972538072777,Gym / Fitness Center
"Regent Park, Harbourfront",43.6542599,-79.3606359,4ad4c05ef964a520bff620e3,The Distillery Historic District,43.65024435658077,-79.35932278633118,Historic Site
"Regent Park, Harbourfront",43.6542599,-79.3606359,4c3e1eaa6faac9b66dc60d76,Distillery Sunday Market,43.650074989330655,-79.36183171318665,Farmers Market
"Regent Park, Harbourfront",43.6542599,-79.3606359,4af59046f964a520e0f921e3,Figs Breakfast & Lunch,43.65567455427388,-79.3645032892494,Breakfast Spot
"Regent Park, Harbourfront",43.6542599,-79.3606359,5619551a498e9e35fce2256b,Sumach Espresso,43.65813540553308,-79.35951549011845,Coffee Shop
"Regent Park, Harbourfront",43.6542599,-79.3606359,57cd9d20498e6ab8342980e2,Arvo,43.64996280366945,-79.36144178325522,Coffee Shop
"Regent Park, Harbourfront",43.6542599,-79.3606359,4bb68165f562ef3b88483097,Young Centre for the Performing Arts,43.65082466432163,-79.35759324240415,Performing Arts Venue
"Regent Park, Harbourfront",43.6542599,-79.3606359,51853a73498e4d97a8b20831,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
"Regent Park, Harbourfront",43.6542599,-79.3606359,58c7fbf7424f9373e6427e99,Starbucks,43.651613,-79.364917,Coffee Shop
"Regent Park, Harbourfront",43.6542599,-79.3606359,4b0978e1f964a520cd1723e3,SOMA chocolatemaker,43.65062222570758,-79.35812684032683,Chocolate Shop
"Regent Park, Harbourfront",43.6542599,-79.3606359,4ddfbaca185035f3a44e8df6,Underpass Park,43.65576361726024,-79.3548059463501,Park
"Regent Park, Harbourfront",43.6542599,-79.3606359,5653a96f498e99c91027730b,Cacao 70,43.650066694561666,-79.36072263183006,Dessert Shop
"Regent Park, Harbourfront",43.6542599,-79.3606359,4c16a548955976b0cadea4f6,Parliament Square Park,43.65026388338689,-79.36219509081177,Park
"Regent Park, Harbourfront",43.6542599,-79.3606359,53a22c92498ec91fda7ce133,Cluny Bistro & Boulangerie,43.650565116074695,-79.35784287026658,French Restaurant
"Regent Park, Harbourfront",43.6542599,-79.3606359,581258b738fa5bbefe4c0857,Dark Horse Espresso Bar,43.653080578844275,-79.3570778621122,Coffee Shop
"Regent Park, Harbourfront",43.6542599,-79.3606359,54d37e23498e5e29bcb35362,ODIN Cafe + Bar,43.656738544928054,-79.35650305267754,Café
"Regent Park, Harbourfront",43.6542599,-79.3606359,4b156a02f964a5207fac23e3,Brick Street Bakery,43.650574039683974,-79.35953942981405,Bakery
"Regent Park, Harbourfront",43.6542599,-79.3606359,4b58dd55f964a5208f6f28e3,The Yoga Lounge,43.65551522261721,-79.36495542526245,Yoga Studio
"Regent Park, Harbourfront",43.6542599,-79.3606359,4d84d98181fdb1f7d4a704c0,Caffe Furbo,43.649969882303814,-79.35884946388191,Café
"Regent Park, Harbourfront",43.6542599,-79.3606359,4b8c46f3f964a5200cc832e3,Alumnae Theatre,43.65275554626444,-79.36475283805089,Theater
"Regent Park, Harbourfront",43.6542599,-79.3606359,5b7ccd5e1f8ed6002c9bd7d0,The Aviary,43.65363394725125,-79.35466212072043,Pub
"Regent Park, Harbourfront",43.6542599,-79.3606359,4bb52a8bf562ef3b7d992e97,Soulpepper Theatre,43.65078003430492,-79.35761534068922,Theater
"Regent Park, Harbourfront",43.6542599,-79.3606359,4ade8ea8f964a5205a7621e3,Berkeley Church,43.65512324174501,-79.36587330410705,Event Space
"Regent Park, Harbourfront",43.6542599,-79.3606359,51828372e4b0ea1bac906b00,John Fluevog Shoes,43.64989585773889,-79.3594359503061,Shoe Store
"Regent Park, Harbourfront",43.6542599,-79.3606359,4ad4c05df964a5204ef620e3,The Sweet Escape Patisserie,43.65063217302609,-79.35870913127346,Bakery
"Regent Park, Harbourfront",43.6542599,-79.3606359,4f776828e4b040208c312fc5,Greg's Ice Cream,43.65010164153305,-79.3604404498866,Ice Cream Shop
"Regent Park, Harbourfront",43.6542599,-79.3606359,4af9fc95f964a520ca1522e3,Mill St. Brew Pub,43.65035331843578,-79.35848936650571,Pub
"Regent Park, Harbourfront",43.6542599,-79.3606359,4af21e78f964a520fae521e3,Arta Gallery,43.650022181882065,-79.36122168476822,Art Gallery
"Regent Park, Harbourfront",43.6542599,-79.3606359,59d00b871ffe9715e465071c,The Abnormal Beauty Company,43.649892147380996,-79.3610051085219,Cosmetics Shop
"Regent Park, Harbourfront",43.6542599,-79.3606359,50e88fc6e4b007fcbb57aae8,Izumi,43.6499697935016,-79.36015326451906,Asian Restaurant
"Regent Park, Harbourfront",43.6542599,-79.3606359,4ad8d551f964a5201f1521e3,Vistek,43.65704640025721,-79.35966695607046,Electronics Store
"Regent Park, Harbourfront",43.6542599,-79.3606359,4d126fd3d1848cfad5cfbb71,TD Canada Trust,43.652779762702764,-79.3563362625656,Bank
"Regent Park, Harbourfront",43.6542599,-79.3606359,4b8acdfdf964a520378232e3,The Beer Store,43.657773,-79.3574632,Beer Store
"Regent Park, Harbourfront",43.6542599,-79.3606359,4b2cf78cf964a52077cb24e3,Savoury Grounds,43.656820970004496,-79.3589698353747,Coffee Shop
"Regent Park, Harbourfront",43.6542599,-79.3606359,5292543a498ec4d4c99c0c64,The Healthy Road,43.656264585886454,-79.35711882680904,Health Food Store
"Regent Park, Harbourfront",43.6542599,-79.3606359,579cc5f2498e0fe8397deebb,GW General,43.650495,-79.357538,Antique Shop
"Garden District, Ryerson",43.6571618,-79.37893709999999,4ad4c062f964a5200bf820e3,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
"Garden District, Ryerson",43.6571618,-79.37893709999999,57eda381498ebe0e6ef40972,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
"Garden District, Ryerson",43.6571618,-79.37893709999999,5215491b11d2e36439600424,DAVIDsTEA,43.65697339589283,-79.38103961039258,Tea Room
"Garden District, Ryerson",43.6571618,-79.37893709999999,55a9bbf9498e00ffd7f4c71f,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
"Garden District, Ryerson",43.6571618,-79.37893709999999,56d4d1b3cd1035fe77e1492c,Page One Cafe,43.65777161112601,-79.3760725691681,Café
"Garden District, Ryerson",43.6571618,-79.37893709999999,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
"Garden District, Ryerson",43.6571618,-79.37893709999999,514cc159e4b0e4f73af4eced,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
"Garden District, Ryerson",43.6571618,-79.37893709999999,5615b6c4498e3c32c67ad78f,Blaze Pizza,43.656518,-79.380015,Pizza Place
"Garden District, Ryerson",43.6571618,-79.37893709999999,4ad4c061f964a52095f720e3,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
"Garden District, Ryerson",43.6571618,-79.37893709999999,509e9ef6e4b0ab175389a6c5,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
"Garden District, Ryerson",43.6571618,-79.37893709999999,4ad4c062f964a520c5f720e3,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
"Garden District, Ryerson",43.6571618,-79.37893709999999,506a2591e4b0961239b8c825,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
"Garden District, Ryerson",43.6571618,-79.37893709999999,51755dc7498ece19b7261641,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
"Garden District, Ryerson",43.6571618,-79.37893709999999,4ad7929cf964a520500c21e3,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
"Garden District, Ryerson",43.6571618,-79.37893709999999,4bc1db6e2a89ef3beec8f288,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
"Garden District, Ryerson",43.6571618,-79.37893709999999,56bdf21b498ee5ac0b6f6682,306 Yonge Street - Jordan Store,43.65649471160899,-79.38101531134684,Sporting Goods Shop
"Garden District, Ryerson",43.6571618,-79.37893709999999,4b32a8bdf964a5202d1125e3,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
"Garden District, Ryerson",43.6571618,-79.37893709999999,4adc9148f964a520512d21e3,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant
"Garden District, Ryerson",43.6571618,-79.37893709999999,5a43c3ddacb00b66ac2ee7d8,Samsung Experience Store (Eaton Centre),43.65564777812532,-79.3810108074576,Electronics Store
"Garden District, Ryerson",43.6571618,-79.37893709999999,4cd2e74d3e0c8cfa87971a12,Oakham Café,43.658077944767534,-79.37831497990125,Café
"Garden District, Ryerson",43.6571618,-79.37893709999999,5a55078bda5ede6ed9d73a62,Tokyo Smoke,43.65723,-79.38087,Coffee Shop
"Garden District, Ryerson",43.6571618,-79.37893709999999,4ad77a12f964a520260b21e3,CF Toronto Eaton Centre,43.654540112988535,-79.38067738352993,Shopping Mall
"Garden District, Ryerson",43.6571618,-79.37893709999999,502ad662e4b0cc2719059805,Ryerson Image Centre,43.65752337161094,-79.37945958709186,Art Gallery
"Garden District, Ryerson",43.6571618,-79.37893709999999,57d1e1a2498e96cce6f32217,Nordstrom,43.655041,-79.3809665,Clothing Store
"Garden District, Ryerson",43.6571618,-79.37893709999999,4ba5208ff964a520f5e038e3,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
"Garden District, Ryerson",43.6571618,-79.37893709999999,4ad4c062f964a520b5f720e3,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
"Garden District, Ryerson",43.6571618,-79.37893709999999,4b2bd898f964a52042bc24e3,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
"Garden District, Ryerson",43.6571618,-79.37893709999999,5a81ae339deb7d369fa7f146,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
"Garden District, Ryerson",43.6571618,-79.37893709999999,4e5d8181a8092f63968617ee,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
"Garden District, Ryerson",43.6571618,-79.37893709999999,4b7d9098f964a52014c72fe3,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
"Garden District, Ryerson",43.6571618,-79.37893709999999,5064c3dde4b07c5a18986283,Five Guys,43.657116518476315,-79.38085267976494,Burger Joint
"Garden District, Ryerson",43.6571618,-79.37893709999999,568dcf20498e1601e2f8b87f,Ali Baba's - Yonge north of Dundas,43.65791597172264,-79.38168923893144,Middle Eastern Restaurant
"Garden District, Ryerson",43.6571618,-79.37893709999999,560b1653498e1a2dfa4af722,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
"Garden District, Ryerson",43.6571618,-79.37893709999999,4ad4c064f964a5208ff820e3,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa
"Garden District, Ryerson",43.6571618,-79.37893709999999,539c6f13498e06f4cc765165,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
"Garden District, Ryerson",43.6571618,-79.37893709999999,5479da4f498e8569fb44985c,MUJI,43.656024,-79.383284,Miscellaneous Shop
